"date","close","volume","open","high","low"
"2016/05/10","120.5000","23127390.0000","119.6200","120.5000","119.0000"
"2016/05/09","119.2400","21097310.0000","119.5400","120.2800","118.9000"
"2016/05/06","119.4900","26362480.0000","117.1600","119.6370","117.1127"
"2016/05/05","117.8100","22032830.0000","118.0400","118.9800","117.2500"
"2016/05/04","118.0600","23414270.0000","116.6100","118.3000","116.5700"
"2016/05/03","117.4300","24087870.0000","117.5200","118.1600","117.0200"
"2016/05/02","118.5700","27789510.0000","117.8300","118.7300","116.5700"
"2016/04/29","117.5800","37106010.0000","116.8200","117.8400","115.8400"
"2016/04/28","116.7300","86913390.0000","119.5750","120.7900","116.2300"
"2016/04/27","108.8900","50504560.0000","107.9400","108.9400","106.3100"
"2016/04/26","108.7600","22393840.0000","110.4900","110.5000","108.1500"
"2016/04/25","110.1000","20997040.0000","109.8700","110.6700","109.0700"
"2016/04/22","110.5600","38397070.0000","111.2100","111.7500","109.0100"
"2016/04/21","113.4400","20711310.0000","112.5500","114.0400","112.3100"
"2016/04/20","112.4200","21020820.0000","112.4300","113.2700","111.5600"
