"date,""close"",""volume"",""open"",""high"",""low"""
"2017/02/06,""821.6200"",""1350474.0000"",""820.9200"",""822.3900"",""814.2900"""
"2017/02/03,""820.1300"",""1527736.0000"",""823.1300"",""826.1300"",""819.3500"""
"2017/02/02,""818.2600"",""1686997.0000"",""815.0000"",""824.5600"",""812.0510"""
"2017/02/01,""815.2400"",""2246841.0000"",""824.0000"",""824.0000"",""812.2500"""
"2017/01/31,""820.1900"",""2017713.0000"",""819.5000"",""823.0700"",""813.4000"""
"2017/01/30,""823.8300"",""3514929.0000"",""837.0600"",""837.2300"",""821.0300"""
"2017/01/27,""845.0300"",""3751309.0000"",""859.0000"",""867.0000"",""841.9000"""
"2017/01/26,""856.9800"",""3452599.0000"",""859.0500"",""861.0000"",""850.5201"""
"2017/01/25,""858.4500"",""1657818.0000"",""853.5500"",""858.7936"",""849.7400"""
"2017/01/24,""849.5300"",""1686373.0000"",""846.9800"",""851.5200"",""842.2800"""
"2017/01/23,""844.4300"",""2456979.0000"",""831.6100"",""845.5428"",""828.7000"""
"2017/01/20,""828.1700"",""1304421.0000"",""829.0900"",""829.2400"",""824.6000"""
"2017/01/19,""824.3700"",""1068876.0000"",""829.0000"",""832.9999"",""823.9600"""
"2017/01/18,""829.0200"",""1026256.0000"",""829.8000"",""829.8100"",""824.0800"""
"2017/01/17,""827.4600"",""1440724.0000"",""830.0000"",""830.1800"",""823.2001"""
"2017/01/13,""830.9400"",""1289823.0000"",""831.0000"",""834.6500"",""829.5200"""
"2017/01/12,""829.5300"",""1349799.0000"",""828.3800"",""830.3800"",""821.0100"""
"2017/01/11,""829.8600"",""1323813.0000"",""826.6200"",""829.9000"",""821.4700"""
"2017/01/10,""826.0100"",""1196641.0000"",""827.0700"",""829.4100"",""823.1400"""
"2017/01/09,""827.1800"",""1408698.0000"",""826.3700"",""830.4300"",""821.6200"""
"2017/01/06,""825.2100"",""2014451.0000"",""814.9900"",""828.9600"",""811.5000"""
"2017/01/05,""813.0200"",""1339307.0000"",""807.5000"",""813.7400"",""805.9200"""
"2017/01/04,""807.7700"",""1514808.0000"",""809.8900"",""813.4300"",""804.1100"""
"2017/01/03,""808.0100"",""1958783.0000"",""800.6200"",""811.4350"",""796.8900"""
"2016/12/30,""792.4500"",""1735522.0000"",""803.2100"",""803.2850"",""789.6200"""
"2016/12/29,""802.8800"",""1057004.0000"",""802.3300"",""805.7500"",""798.1440"""
"2016/12/28,""804.5700"",""1202240.0000"",""813.3300"",""813.3300"",""802.4400"""
"2016/12/27,""809.9300"",""974738.0000"",""808.6800"",""816.0000"",""805.8000"""
"2016/12/23,""807.8000"",""764767.0000"",""808.0100"",""810.9696"",""805.1100"""
"2016/12/22,""809.6800"",""1132047.0000"",""809.1000"",""811.0700"",""806.0300"""
"2016/12/21,""812.2000"",""1457480.0000"",""815.7200"",""815.7200"",""805.1000"""
"2016/12/20,""815.2000"",""1270529.0000"",""813.3700"",""816.4900"",""811.0000"""
"2016/12/19,""812.5000"",""1263416.0000"",""809.2800"",""816.2200"",""804.5000"""
"2016/12/16,""809.8400"",""2597948.0000"",""818.3100"",""819.2000"",""808.1200"""
"2016/12/15,""815.6500"",""1768545.0000"",""817.3600"",""823.0000"",""812.0000"""
"2016/12/14,""817.8900"",""1797612.0000"",""815.9200"",""824.2600"",""812.7800"""
"2016/12/13,""815.3400"",""2104198.0000"",""812.3900"",""824.3000"",""811.9400"""
"2016/12/12,""807.9000"",""1627711.0000"",""804.8200"",""811.3500"",""804.5311"""
"2016/12/09,""809.4500"",""1900034.0000"",""799.3000"",""809.9500"",""798.0500"""
"2016/12/08,""795.1700"",""1611923.0000"",""792.9500"",""799.0000"",""787.9050"""
"2016/12/07,""791.4700"",""2026403.0000"",""779.9500"",""792.0000"",""773.5300"""
"2016/12/06,""776.1800"",""1733244.0000"",""780.1900"",""785.2800"",""773.3200"""
"2016/12/05,""778.2200"",""1685519.0000"",""770.0000"",""780.0000"",""766.9686"""
"2016/12/02,""764.4600"",""1696488.0000"",""761.9000"",""770.5000"",""759.0000"""
"2016/12/01,""764.3300"",""2863993.0000"",""778.5500"",""778.6000"",""753.3600"""
"2016/11/30,""775.8800"",""2272782.0000"",""789.1000"",""791.5100"",""773.1450"""
"2016/11/29,""789.4400"",""1560963.0000"",""788.3800"",""796.4400"",""785.3400"""
"2016/11/28,""785.7900"",""2569319.0000"",""778.3500"",""799.7400"",""778.1000"""
