"date","close","volume","open","high","low"
"2017/09/05","104.7600","354642.0000","105.1300","105.6200","104.3500"
"2017/09/01","105.3400","378665.0000","105.7100","105.7400","105.1200"
"2017/08/31","104.9500","764160.0000","104.6000","105.1000","104.2500"
"2017/08/30","104.5300","480290.0000","104.4900","104.7600","104.1500"
"2017/08/29","104.7800","923093.0000","104.0900","105.2400","104.0300"
"2017/08/28","105.3700","346502.0000","105.6000","105.6900","105.0200"
"2017/08/25","105.1200","378662.0000","104.9700","105.4600","104.8800"
"2017/08/24","104.6100","550162.0000","105.1900","105.2900","104.4530"
"2017/08/23","105.5600","321854.0000","105.3200","105.8500","105.2800"
"2017/08/22","105.4100","427199.0000","105.3300","105.6600","105.1200"
"2017/08/21","104.9300","396280.0000","104.7800","105.0300","104.3500"
"2017/08/18","104.8200","488272.0000","104.7700","105.1200","104.4900"
"2017/08/17","104.5500","377776.0000","105.5600","105.6600","104.5300"
"2017/08/16","106.1600","520586.0000","105.7500","106.3400","105.7000"
"2017/08/15","105.8900","533634.0000","105.6600","106.1600","105.3000"
"2017/08/14","105.7000","653689.0000","105.8100","106.1900","105.6800"
"2017/08/11","104.4600","573711.0000","104.3500","104.6900","103.9300"
"2017/08/10","103.8100","783948.0000","104.6800","104.8400","103.7700"
"2017/08/09","105.6900","562497.0000","105.2500","105.8900","105.1500"
"2017/08/08","106.4000","671598.0000","106.9600","107.1700","106.2200"
"2017/08/07","106.6000","465837.0000","106.7500","106.9000","106.4250"
"2017/08/04","107.3600","515166.0000","107.7400","107.9500","107.1800"
"2017/08/03","107.1700","858566.0000","107.2300","107.5500","106.8600"
"2017/08/02","106.3400","573519.0000","106.8900","106.9500","105.8100"
"2017/08/01","107.0600","1068054.0000","106.6800","107.1900","106.5300"
"2017/07/31","105.8500","595289.0000","105.8900","105.8950","105.2000"
"2017/07/28","106.0600","858897.0000","105.7600","106.4400","105.6000"
"2017/07/27","105.0800","732848.0000","105.7600","105.9700","104.0000"
"2017/07/26","105.2600","711273.0000","104.3700","105.3999","104.2700"
"2017/07/25","103.8700","810505.0000","104.3100","104.4600","103.7100"
"2017/07/24","103.6900","1592963.0000","103.5500","103.9200","103.0900"
"2017/07/21","104.2800","1320387.0000","103.7600","104.3100","103.2900"
"2017/07/20","105.8200","1186440.0000","104.9200","106.1400","104.9100"
"2017/07/19","105.5400","899666.0000","105.5000","105.6200","105.1600"
"2017/07/18","104.4200","925013.0000","103.8800","104.5400","103.8700"
"2017/07/17","104.8100","584503.0000","104.2900","104.8400","104.1900"
"2017/07/14","104.8800","573905.0000","104.3300","104.9500","104.2800"
"2017/07/13","104.1500","478252.0000","104.8100","105.0200","104.0100"
"2017/07/12","104.8400","639408.0000","104.0500","105.0600","103.8900"
"2017/07/11","103.9300","479041.0000","103.2000","104.1100","103.2000"
"2017/07/10","104.2700","633543.0000","103.9400","104.4300","103.8800"
"2017/07/07","103.2500","708444.0000","102.1500","103.5100","102.0800"
"2017/07/06","102.6700","973671.0000","101.8000","103.1700","101.7100"
"2017/07/05","103.6200","708203.0000","102.7100","103.7300","102.5600"
"2017/07/03","103.0800","548173.0000","103.8500","104.1100","103.0500"
"2017/06/30","104.6700","771870.0000","104.8600","105.0600","104.1700"
"2017/06/29","103.8800","1057401.0000","105.4000","105.4500","103.2400"
"2017/06/28","106.9000","671973.0000","106.1200","106.9700","105.7700"
"2017/06/27","106.1800","552791.0000","107.1300","107.2100","106.0500"
"2017/06/26","107.0500","568891.0000","107.7700","107.9700","107.0000"
"2017/06/23","107.4800","596634.0000","106.7100","107.6000","106.5850"
"2017/06/22","107.0600","753890.0000","107.1400","107.4300","106.6500"
"2017/06/21","106.3000","834682.0000","105.6200","106.3100","105.4415"
"2017/06/20","105.5300","626926.0000","106.1200","106.2400","105.3200"
"2017/06/19","106.6200","456873.0000","106.3700","106.6900","106.2600"
"2017/06/16","105.7900","862911.0000","104.8400","105.8200","104.6700"
"2017/06/15","104.2100","813603.0000","103.5800","104.3400","103.2400"
"2017/06/14","105.3900","790128.0000","106.8700","107.0300","104.6050"
"2017/06/13","104.9800","780542.0000","105.3200","105.4900","104.6500"
"2017/06/12","103.5800","1408501.0000","103.8700","104.0400","102.9000"
"2017/06/09","106.0600","776712.0000","107.5300","107.6100","105.4600"
"2017/06/08","107.5300","558890.0000","107.6000","107.7300","106.9500"
"2017/06/07","107.4800","667804.0000","107.6700","107.8900","106.8950"
"2017/06/06","107.6400","1026499.0000","107.1400","107.8312","107.1100"
"2017/06/05","108.2400","334514.0000","108.0400","108.4750","107.9100"
"2017/06/02","108.6000","685502.0000","108.3600","108.7200","108.1400"
"2017/06/01","107.1200","587533.0000","107.0500","107.2900","106.7700"
"2017/05/31","107.5600","569126.0000","107.5700","107.9300","107.0400"
"2017/05/30","106.6200","640451.0000","106.2500","106.6900","106.2300"
"2017/05/26","106.3000","781865.0000","105.7800","106.3579","105.7800"
"2017/05/25","106.8100","535992.0000","106.3300","106.9800","106.3100"
"2017/05/24","106.5900","314788.0000","106.1100","106.6900","105.9800"
"2017/05/23","106.2800","829016.0000","106.6100","106.6400","106.0600"
"2017/05/22","105.7400","629733.0000","105.4500","105.7600","105.4100"
"2017/05/19","105.0800","714832.0000","105.0400","105.4400","104.9600"
"2017/05/18","103.9300","1088712.0000","103.6300","104.4214","103.5700"
"2017/05/17","103.9100","688474.0000","104.6500","105.1400","103.9100"
"2017/05/16","104.6900","462156.0000","104.9800","105.0750","104.1400"
"2017/05/15","103.5100","330345.0000","103.3400","103.6800","103.3100"
"2017/05/12","103.3700","556857.0000","102.7900","103.5486","102.7100"
"2017/05/11","102.1500","652537.0000","102.1800","102.3200","101.6500"
"2017/05/10","103.3900","540317.0000","104.0000","104.0500","103.2600"
"2017/05/09","103.6700","860556.0000","103.3800","104.0450","103.3500"
"2017/05/08","103.3100","485418.0000","103.0300","103.4100","102.9100"
"2017/05/05","103.8800","519541.0000","102.5300","103.9000","102.5000"
"2017/05/04","102.3600","576722.0000","101.4900","102.4600","101.4200"
"2017/05/03","100.8900","639398.0000","100.8800","101.0200","100.5600"
"2017/05/02","101.3700","968418.0000","100.8500","101.3800","100.7500"
"2017/05/01","100.9400","519365.0000","100.4200","101.1100","100.4200"
"2017/04/28","100.1800","736680.0000","100.0700","100.4500","100.0000"
"2017/04/27","100.7000","678006.0000","100.3200","100.8500","100.1100"
"2017/04/26","100.2500","1648807.0000","100.8100","101.0600","100.1950"
"2017/04/25","102.1300","1478780.0000","101.8800","102.2600","101.2300"
"2017/04/24","101.3800","1920721.0000","100.8300","101.9600","100.6100"
"2017/04/21","97.0000","917193.0000","97.3000","97.3400","96.8300"
"2017/04/20","97.1500","681846.0000","97.5000","97.5200","97.1100"
"2017/04/19","97.0500","921828.0000","97.1000","97.3200","96.8600"
"2017/04/18","97.0200","488306.0000","96.8100","97.0300","96.4900"
"2017/04/17","96.7800","685536.0000","96.5800","96.9000","96.4400"
"2017/04/13","96.1800","1023677.0000","96.6100","97.0900","96.1700"
"2017/04/12","97.3400","726697.0000","97.1300","97.4900","96.9100"
"2017/04/11","97.0600","841308.0000","97.0400","97.2600","96.0400"
"2017/04/10","97.3900","664513.0000","97.1500","97.4700","97.0250"
"2017/04/07","97.5200","448660.0000","97.0500","97.6500","97.0101"
"2017/04/06","97.2700","516379.0000","97.1300","97.6600","96.9400"
"2017/04/05","97.3800","511710.0000","97.7500","98.3100","97.2700"
"2017/04/04","98.4700","427249.0000","98.1800","98.5200","98.1200"
"2017/04/03","98.2100","576779.0000","98.6200","98.6900","97.6500"
"2017/03/31","98.1700","570303.0000","97.7400","98.6100","97.7400"
"2017/03/30","97.9100","742975.0000","97.9000","98.2400","97.7700"
"2017/03/29","98.4100","759825.0000","97.9200","98.4900","97.7700"
"2017/03/28","98.4900","655362.0000","98.2100","98.6452","98.1300"
"2017/03/27","97.3500","520202.0000","97.1400","97.6500","96.9400"
"2017/03/24","97.8900","428849.0000","97.9400","98.3200","97.5900"
"2017/03/23","97.8700","575114.0000","97.3300","98.2900","97.2600"
"2017/03/22","97.6500","702715.0000","97.3300","98.0500","97.2300"
"2017/03/21","97.0100","1571705.0000","98.6300","98.7900","96.9200"
"2017/03/20","98.1100","1174747.0000","98.0600","98.1800","97.7300"
"2017/03/17","97.3600","1412640.0000","97.5200","97.7700","97.1850"
"2017/03/16","97.3400","1307658.0000","97.3800","97.4393","96.9400"
"2017/03/15","96.0400","926967.0000","94.9400","96.1600","94.8700"
"2017/03/14","94.7000","837138.0000","95.0800","95.1700","94.6200"
"2017/03/13","95.1200","876457.0000","94.8800","95.2700","94.8800"
"2017/03/10","95.1800","1229162.0000","94.9400","95.2960","94.6000"
"2017/03/09","94.5700","611947.0000","94.8600","94.8750","94.3000"
"2017/03/08","94.1800","345984.0000","94.1800","94.5800","94.1100"
"2017/03/07","94.0200","516973.0000","93.9600","94.4000","93.7400"
"2017/03/06","94.0900","380101.0000","94.1900","94.2900","93.7900"
"2017/03/03","94.6400","490230.0000","94.1200","94.6400","94.0100"
"2017/03/02","94.4600","554989.0000","93.9100","94.7100","93.8100"
"2017/03/01","94.4800","1028183.0000","93.9600","94.6600","93.8900"
"2017/02/28","93.1800","596526.0000","93.1600","93.5800","93.1600"
"2017/02/27","93.2200","512605.0000","92.8900","93.3460","92.8700"
"2017/02/24","93.3700","630167.0000","93.0100","93.3700","92.7700"
"2017/02/23","94.1400","449672.0000","93.9200","94.4480","93.8300"
"2017/02/22","94.0100","606249.0000","93.5600","94.1700","93.4200"
"2017/02/21","93.1500","604454.0000","92.5500","93.1500","92.5100"
"2017/02/17","92.4600","725497.0000","92.2400","92.5800","92.1900"
"2017/02/16","92.7500","597846.0000","92.4800","92.8400","92.4500"
"2017/02/15","92.4500","699011.0000","91.4400","92.5499","91.3900"
"2017/02/14","92.4700","439584.0000","92.4900","92.5300","92.0800"
"2017/02/13","92.5300","400411.0000","92.8800","92.9300","92.4800"
"2017/02/10","91.7300","417028.0000","91.7000","91.9400","91.6400"
"2017/02/09","91.7100","548582.0000","91.9000","92.1663","91.7100"
"2017/02/08","91.7900","653804.0000","91.7200","92.2200","91.6200"
"2017/02/07","91.9600","1532969.0000","91.3600","91.9900","91.3100"
"2017/02/06","91.2500","1222105.0000","90.8900","91.3300","90.8100"
"2017/02/03","92.5200","628735.0000","92.4000","92.5800","92.0700"
"2017/02/02","91.8700","1481436.0000","92.5600","92.6400","91.7500"
"2017/02/01","90.7100","1177675.0000","90.9300","91.0100","90.1900"
"2017/01/31","91.5100","924399.0000","91.7300","91.8000","91.1900"
"2017/01/30","91.3300","1127642.0000","90.6700","91.4400","90.4900"
"2017/01/27","91.1200","786637.0000","91.2200","91.5600","90.8700"
"2017/01/26","90.8200","764517.0000","90.6400","91.0400","90.4300"
"2017/01/25","91.2200","1012894.0000","90.9400","91.2900","90.5600"
"2017/01/24","89.6300","1188451.0000","90.0100","90.1300","89.3100"
"2017/01/23","89.3000","647571.0000","89.4400","89.4700","88.8400"
"2017/01/20","89.4000","424321.0000","89.3700","89.5900","89.3100"
"2017/01/19","89.2300","1153558.0000","88.8000","89.4900","88.8000"
"2017/01/18","89.3500","789934.0000","88.9000","89.3800","88.8700"
"2017/01/17","89.6400","853804.0000","89.5100","89.7400","89.2800"
"2017/01/13","89.4400","406078.0000","89.2800","89.6800","89.1000"
"2017/01/12","89.3900","614420.0000","88.7200","89.6200","88.6700"
"2017/01/11","88.7900","1417935.0000","87.8300","88.9200","87.7600"
"2017/01/10","88.6300","579928.0000","89.0300","89.2800","88.5100"
"2017/01/09","89.3600","1230843.0000","88.9700","89.4800","88.9200"
"2017/01/06","88.4700","911445.0000","87.8200","88.7300","87.7200"
"2017/01/05","87.8500","1257940.0000","86.3700","87.9500","86.3300"
"2017/01/04","86.6600","1057673.0000","85.6600","86.7000","85.4900"
"2017/01/03","86.3000","803732.0000","86.2500","86.4400","85.9200"
"2016/12/30","86.4300","835039.0000","86.9200","87.2300","86.0700"
"2016/12/29","86.5100","529631.0000","86.3800","86.6850","86.2300"
"2016/12/28","85.6800","363416.0000","85.9200","86.0300","85.5400"
"2016/12/27","85.8000","320283.0000","85.7600","86.1400","85.7300"
"2016/12/23","85.6900","349427.0000","85.4400","85.7500","85.4200"
"2016/12/22","85.7100","1020824.0000","85.9500","85.9900","85.5750"
"2016/12/21","85.9500","478221.0000","86.6100","86.6700","85.8500"
"2016/12/20","86.0500","426419.0000","85.7700","86.0900","85.5800"
"2016/12/19","85.2700","424338.0000","85.4700","85.8800","85.1100"
"2016/12/16","85.0100","569112.0000","84.8100","85.2100","84.7600"
"2016/12/15","84.6800","770597.0000","84.2800","84.9400","84.1400"
"2016/12/14","84.9100","686850.0000","85.6000","85.9800","84.7100"
"2016/12/13","85.4400","486465.0000","85.1700","86.0500","85.1700"
"2016/12/12","84.4600","766838.0000","84.7000","84.7300","84.0300"
"2016/12/09","84.4300","552511.0000","84.3700","84.6200","84.2100"
"2016/12/08","84.2400","877422.0000","84.1700","84.6400","84.0500"
"2016/12/07","84.7400","583885.0000","83.5000","84.9499","83.4500"
"2016/12/06","82.9900","680411.0000","82.4900","83.1500","82.4500"
"2016/12/05","83.1300","438816.0000","82.8500","83.2900","82.5900"
"2016/12/02","81.9200","1249756.0000","81.4700","82.4200","81.3000"
"2016/12/01","81.9100","868170.0000","82.8900","82.9700","81.7500"
"2016/11/30","83.2200","596414.0000","84.2900","84.2900","83.1580"
"2016/11/29","84.5200","597836.0000","83.9200","84.7900","83.8200"
"2016/11/28","84.5600","710747.0000","85.0100","85.2300","84.5300"
"2016/11/25","85.6100","658072.0000","85.8000","85.8500","85.3500"
"2016/11/23","84.1400","852255.0000","83.7400","84.1900","83.5700"
"2016/11/22","85.4000","1735235.0000","84.7900","85.5200","84.3600"
"2016/11/21","84.2500","683356.0000","83.8400","84.2500","83.6500"
"2016/11/18","83.2200","870439.0000","82.9200","83.2800","82.7300"
"2016/11/17","82.4600","1081928.0000","82.1500","82.6900","82.0400"
"2016/11/16","82.2400","883591.0000","81.6300","82.5200","81.6200"
"2016/11/15","81.8400","1905503.0000","80.9500","81.8900","80.9300"
"2016/11/14","81.6100","1290144.0000","81.4400","81.8600","81.0700"
"2016/11/11","83.1200","1385991.0000","82.6000","83.2600","82.2600"
"2016/11/10","84.3500","1319786.0000","84.8300","85.5300","83.6499"
"2016/11/09","85.9700","762313.0000","84.5500","86.2300","84.5500"
"2016/11/08","86.4600","717454.0000","86.2700","86.8300","86.2500"
"2016/11/07","86.7100","627558.0000","86.1700","86.7400","86.1200"
"2016/11/04","85.3500","616546.0000","85.5500","85.8800","85.2000"
"2016/11/03","84.7100","923238.0000","85.4400","85.6000","84.6500"
"2016/11/02","86.0500","765190.0000","86.4700","86.8000","85.8254"
"2016/11/01","86.3000","751109.0000","87.7100","87.7600","85.8600"
"2016/10/31","87.8400","637742.0000","87.8800","88.3000","87.6900"
"2016/10/28","87.8900","461223.0000","87.7700","88.4300","87.6601"
"2016/10/27","87.6600","799728.0000","88.3100","88.3900","87.6300"
"2016/10/26","87.7600","528801.0000","87.7800","88.3700","87.6500"
"2016/10/25","88.3100","697325.0000","88.1500","88.6300","88.0200"
"2016/10/24","88.3300","938379.0000","89.0600","89.2000","88.2000"
"2016/10/21","88.8200","3089231.0000","89.2200","89.3800","88.3600"
"2016/10/20","87.2800","1157222.0000","86.3900","87.4400","86.2000"
"2016/10/19","86.9600","578113.0000","87.1900","87.5000","86.9000"
"2016/10/18","87.6600","1086773.0000","88.1700","88.2000","87.4800"
"2016/10/17","86.3500","600741.0000","86.4400","86.6600","86.1900"
"2016/10/14","86.1300","1358326.0000","86.9500","87.2800","86.0700"
"2016/10/13","87.2400","651470.0000","86.4900","87.5159","86.1600"
"2016/10/12","87.2200","921574.0000","87.6100","87.7200","87.1100"
"2016/10/11","88.6100","897530.0000","89.6400","89.7000","88.5400"
"2016/10/10","90.0900","750084.0000","89.9700","90.2288","89.9100"
"2016/10/07","89.5700","983467.0000","90.4800","90.5400","89.0600"
"2016/10/06","90.9300","938491.0000","90.8200","91.0200","90.6400"
"2016/10/05","90.9600","422280.0000","91.3800","91.4500","90.8500"
"2016/10/04","90.5700","584031.0000","90.4600","91.1200","90.3400"
"2016/10/03","90.8900","544997.0000","90.9200","91.3100","90.5900"
"2016/09/30","91.4100","1029163.0000","90.0100","91.6600","89.8400"
"2016/09/29","89.5400","952806.0000","90.9600","91.3500","89.2000"
"2016/09/28","92.0800","926194.0000","91.4500","92.1800","90.9000"
"2016/09/27","91.0600","731209.0000","89.7600","91.1600","89.6500"
"2016/09/26","90.7400","628814.0000","90.9700","91.0300","90.5000"
"2016/09/23","91.5400","726275.0000","91.7600","91.8900","91.5100"
"2016/09/22","92.3600","1825575.0000","92.5800","92.7600","92.1900"
"2016/09/21","90.3200","714764.0000","89.4500","90.4200","89.1600"
"2016/09/20","89.0400","699115.0000","89.3700","89.3900","88.8500"
"2016/09/19","88.0900","476331.0000","88.2100","88.4800","87.8500"
"2016/09/16","86.8600","1034879.0000","86.9300","87.1800","86.7000"
"2016/09/15","88.6700","758238.0000","87.7700","88.8100","87.5300"
"2016/09/14","88.3200","561273.0000","88.1300","88.7600","88.0700"
"2016/09/13","88.1500","934824.0000","88.2300","88.5100","87.6900"
"2016/09/12","88.7600","889163.0000","87.3800","88.8100","87.2800"
"2016/09/09","87.6400","1210458.0000","88.6400","88.7200","87.6000"
"2016/09/08","89.5400","1054237.0000","90.3800","90.5200","89.5000"
"2016/09/07","90.8200","621278.0000","90.7700","91.0000","90.3600"
"2016/09/06","90.4000","537078.0000","90.2200","90.5000","89.9000"
"2016/09/02","89.6400","535952.0000","89.3200","89.8100","89.0900"
"2016/09/01","88.4700","612110.0000","88.2800","88.5300","87.9200"
"2016/08/31","87.9700","490104.0000","87.8800","88.2000","87.5950"
"2016/08/30","88.7400","719963.0000","88.7000","88.9900","88.5300"
"2016/08/29","87.2000","724971.0000","86.6700","87.4400","86.6600"
"2016/08/26","87.2700","868908.0000","87.5800","88.5500","86.8800"
"2016/08/25","87.3900","424669.0000","87.2600","87.5400","87.1300"
"2016/08/24","87.3600","386612.0000","87.6500","87.7099","87.2400"
"2016/08/23","87.7800","339454.0000","87.9200","88.1100","87.6100"
"2016/08/22","87.5600","351732.0000","87.2700","87.6500","87.1300"
"2016/08/19","88.1800","530154.0000","88.3700","88.4000","87.9200"
"2016/08/18","88.0500","299453.0000","87.8200","88.1300","87.6800"
"2016/08/17","87.8600","427969.0000","87.6000","88.0200","87.2500"
"2016/08/16","87.7400","711713.0000","87.9800","88.2500","87.7300"
"2016/08/15","88.0000","437266.0000","87.7600","88.1700","87.6900"
"2016/08/12","87.5300","811308.0000","88.1300","88.1500","87.3800"
"2016/08/11","87.7200","1161144.0000","88.0400","88.1400","87.6800"
"2016/08/10","87.6700","831431.0000","87.8600","87.9200","87.4900"
"2016/08/09","87.2800","1287077.0000","86.3100","87.8700","86.2800"
"2016/08/08","85.8700","547350.0000","85.2800","85.9000","85.2800"
"2016/08/05","86.2100","1115298.0000","85.5400","86.2700","85.4900"
"2016/08/04","85.9700","1326243.0000","85.2900","86.1300","85.2800"
"2016/08/03","86.1500","734679.0000","85.9700","86.1800","85.8700"
"2016/08/02","86.5300","1455592.0000","86.6600","86.6800","86.1400"
"2016/08/01","87.2800","692281.0000","87.1700","87.6200","87.0200"
"2016/07/29","87.3900","1801572.0000","87.5600","87.7800","87.1400"
"2016/07/28","86.5400","1969280.0000","86.8200","87.0700","86.4650"
"2016/07/27","86.1500","1154899.0000","86.3200","86.4100","85.6300"
"2016/07/26","85.3300","916844.0000","85.3500","85.5500","85.0700"
"2016/07/25","84.6900","787833.0000","84.6000","84.7900","84.3600"
"2016/07/22","84.4500","1513408.0000","83.9400","84.8100","83.8400"
"2016/07/21","84.2000","2128713.0000","84.4200","84.8600","83.8900"
"2016/07/20","83.7100","2905110.0000","82.9800","83.8100","82.8200"
"2016/07/19","79.3200","1406618.0000","79.1000","79.4500","78.7100"
"2016/07/18","79.5900","1182306.0000","79.1000","79.6500","78.8000"
"2016/07/15","78.9700","702375.0000","78.6900","78.9900","78.5600"
"2016/07/14","79.2100","996539.0000","79.2600","79.5300","78.9500"
"2016/07/13","78.0900","544930.0000","78.2200","78.6700","78.0200"
"2016/07/12","78.3100","1122112.0000","78.4300","78.7000","78.0500"
"2016/07/11","78.0200","1417574.0000","77.8700","78.1400","77.7300"
"2016/07/08","76.6000","1438026.0000","76.2600","76.7800","75.9200"
"2016/07/07","74.5900","1212028.0000","74.6200","74.8500","74.3800"
"2016/07/06","74.7100","1131553.0000","73.7300","74.7600","73.3300"
"2016/07/05","74.1600","924287.0000","74.9400","74.9800","73.9400"
"2016/07/01","74.9700","440863.0000","75.4300","75.5800","74.8500"
"2016/06/30","75.0200","1005281.0000","74.3900","75.0300","73.8000"
"2016/06/29","75.1000","949560.0000","75.2600","75.4000","74.5500"
"2016/06/28","73.8500","1078106.0000","73.6800","74.0000","73.0600"
"2016/06/27","72.0200","2171761.0000","72.3500","72.3600","71.3900"
"2016/06/24","73.9400","3681071.0000","74.1700","76.3100","73.9200"
"2016/06/23","81.0700","1349106.0000","80.5200","81.1800","79.7800"
"2016/06/22","78.8300","1128569.0000","80.0100","80.1900","78.8000"
"2016/06/21","79.4200","994650.0000","79.1500","79.7800","78.8800"
"2016/06/20","78.0900","1035142.0000","79.2700","79.3000","78.0600"
"2016/06/17","76.9000","1096689.0000","76.6800","77.0400","75.7950"
"2016/06/16","76.2000","1776160.0000","74.8600","76.3200","74.4300"
"2016/06/15","75.8300","1329314.0000","76.0300","76.4700","75.7900"
"2016/06/14","76.1100","2129933.0000","75.2500","76.1300","75.2200"
"2016/06/13","76.7900","1493835.0000","76.7300","77.4300","76.6900"
"2016/06/10","78.4400","1258700.0000","78.9100","79.2300","77.9400"
"2016/06/09","80.7400","368543.0000","80.5500","81.0100","80.5500"
"2016/06/08","81.5200","425097.0000","81.6700","81.7300","81.1800"
"2016/06/07","81.9000","465897.0000","81.9700","82.1900","81.8100"
"2016/06/06","81.3300","456656.0000","81.3700","81.5400","81.0300"
"2016/06/03","81.1700","561724.0000","80.8700","81.3700","80.5100"
"2016/06/02","80.9200","617241.0000","80.5400","80.9200","80.2500"
"2016/06/01","81.2100","772272.0000","80.9700","81.2600","80.8300"
"2016/05/31","81.0700","1342508.0000","81.5200","81.6200","80.8200"
"2016/05/27","81.0000","506614.0000","81.1900","81.3300","80.7600"
"2016/05/26","81.2100","917157.0000","81.4300","81.5400","80.9900"
"2016/05/25","80.5100","2741785.0000","80.5500","80.7900","80.1300"
"2016/05/24","79.5500","855460.0000","79.1100","79.7300","79.0800"
"2016/05/23","77.9500","730572.0000","78.2700","78.5800","77.9000"
"2016/05/20","77.7200","883353.0000","77.6600","77.9600","77.4700"
"2016/05/19","76.8000","800989.0000","77.1100","77.3200","76.5500"
"2016/05/18","77.5200","660927.0000","77.0000","78.1700","76.8600"
"2016/05/17","76.9600","956079.0000","77.4900","77.6700","76.7000"
"2016/05/16","77.8300","595644.0000","77.2300","78.1200","77.1500"
"2016/05/13","77.0300","1193297.0000","77.0900","77.4200","76.7400"
"2016/05/12","77.2500","559104.0000","77.8900","78.0400","76.8700"
"2016/05/11","76.8600","974129.0000","77.0000","77.4900","76.8500"
"2016/05/10","77.5900","620908.0000","76.8600","77.6300","76.8500"
"2016/05/09","78.3100","933499.0000","78.4100","78.7000","78.1500"
"2016/05/06","77.3300","467345.0000","76.9900","77.4400","76.7900"
"2016/05/05","77.0700","1288075.0000","76.8000","77.7500","76.6735"
"2016/05/04","77.4700","1121675.0000","77.6200","77.6800","77.1700"
"2016/05/03","78.5200","710286.0000","78.8200","79.0100","78.1800"
"2016/05/02","79.7500","894354.0000","79.6800","79.8600","79.1500"
"2016/04/29","78.6200","878729.0000","78.7400","78.8300","78.1700"
"2016/04/28","79.3700","982695.0000","79.5200","80.1900","79.2000"
"2016/04/27","81.0200","1350851.0000","80.3800","81.1900","80.2000"
"2016/04/26","79.5000","869720.0000","79.2000","79.8100","78.9800"
"2016/04/25","79.9500","599475.0000","79.5100","80.0200","79.3200"
