,figi,figi_ticker,publication_date,summary,ticker,title,url
0,BBG000C3JBN9,CSCO:UW,2017-11-07 17:28:45 +0000,Yesterday Salesforce com Inc CRM and Alphabet Inc GOOGL announced a strategic partnership according to which the two tech giants will integrate their software solutions and cloud computing services We believe the move is part of the companies broader infrastructure expansion,CSCO,Salesforce & Google Form Cloud Alliance for Global Expansion,http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/w_WukNjDOls/salesforce-google-form-cloud-alliance-for-global-expansion-cm873070
1,BBG000C3JBN9,CSCO:UW,2017-11-07 16:17:31 +0000,Former Cisco CEO John Chambers has a hand in it.,CSCO,One of the World’s Best Restaurants Now Has Crickets on the Menu,https://finance.yahoo.com/news/one-world-best-restaurants-now-161731473.html?.tsrc=rss
2,BBG000C3JBN9,CSCO:UW,2017-11-07 15:54:00 +0000,"Analysts see the networking company as positioned to outperform on new router products—sorry, Cisco.",CSCO,Arista to Grab Market Share From Cisco: Davidson,http://finance.yahoo.com/r/a5ea900d-f4b1-33a7-9b74-b9c65bd562af/arista-grab-market-share-cisco-davidson-0?partner=YahooSA&yptr=yahoo&.tsrc=rss
3,BBG000C3JBN9,CSCO:UW,2017-11-07 13:38:00 +0000,"It’s been a year of transition for both industry stalwarts, and there’s still a lot of work to be done.",CSCO,"Better Buy: Cisco Systems, Inc. vs. General Electric",https://finance.yahoo.com/news/better-buy-cisco-systems-inc-133800363.html?.tsrc=rss
4,BBG000C3JBN9,CSCO:UW,2017-11-07 13:00:00 +0000,"Today Cisco celebrated the 20th anniversary of Cisco Networking Academy®, its IT skills and career-building program available to learning institutions and individuals worldwide. In these 20 years, the ...",CSCO,Cisco Networking Academy Marks 20th Anniversary,https://finance.yahoo.com/news/cisco-networking-academy-marks-20th-130000544.html?.tsrc=rss
5,BBG000C3JBN9,CSCO:UW,2017-11-07 10:46:00 +0000,Salesforce and Google's partnership promises to shake up the cloud computing race.,CSCO,"Salesforce, Google Sign Cloud Partnership",http://finance.yahoo.com/r/96691af7-4b94-3ca3-96b3-764fb4dab142/salesforce-google-sign-cloud-partnership?partner=YahooSA&yptr=yahoo&.tsrc=rss
6,BBG000C3JBN9,CSCO:UW,2017-11-07 00:30:00 +0000,"Cyber-attacks have become increasingly common and increasingly dangerous this year, and stocks in the cybersecurity space are well positioned to see a boost in this war",CSCO,5 Stocks To Watch In The $6 Trillion Cyber War,https://finance.yahoo.com/news/5-stocks-watch-6-trillion-003000937.html?.tsrc=rss
7,BBG000C3JBN9,CSCO:UW,2017-11-07 00:22:58 +0000,"Nov.06 -- John Chambers, Cisco's executive chairman and former CEO, discusses tech startups, his investment in cricket farming and U.S. tax policy during an interview with Bloomberg's Cory Johnson on &quot;Bloomberg Technology.&quot;",CSCO,"John Chambers on Startups, Cricket Farming and Tax Policy",https://finance.yahoo.com/video/john-chambers-startups-cricket-farming-002258983.html?.tsrc=rss
8,BBG000C3JBN9,CSCO:UW,2017-11-07 00:09:40 +0000,"Nov.06 -- John Chambers, Cisco's executive chairman and former CEO, comments on his investment in cricket farming during an interview with Bloomberg's Cory Johnson on &quot;Bloomberg Technology.&quot;",CSCO,John Chambers Says Cricket Farming Can Solve World Hunger,https://finance.yahoo.com/video/john-chambers-says-cricket-farming-000940762.html?.tsrc=rss
9,BBG000C3JBN9,CSCO:UW,2017-11-07 00:07:23 +0000,Shares in Salesforce com CRM rose in late trading Monday after the company announced deeper ties with Google s cloud computing service Salesforce com also disclosed fiscal 2019 revenue guidance in line with estimates Salesforce com said it expects fiscal 2019 revenue in,CSCO,"Google, Salesforce.com Forge Cloud Pact, Revenue Outlook In-Line",http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/shdvEEjNAAs/google-salesforcecom-forge-cloud-pact-revenue-outlook-in-line-cm872638
10,BBG000C3JBN9,CSCO:UW,2017-11-07 00:04:23 +0000,"Nov.06 -- John Chambers, Cisco's executive chairman and former CEO, comments on cash repatriation and tech startups during an interview with Bloomberg's Cory Johnson on &quot;Bloomberg Technology.&quot;",CSCO,John Chambers Says U.S. Needs More Competitive Tax System,https://finance.yahoo.com/video/john-chambers-says-u-needs-000423861.html?.tsrc=rss
11,BBG000C3JBN9,CSCO:UW,2017-11-06 23:55:00 +0000,"Analysts see the networking company as positioned to outperform on new router products—sorry, Cisco.",CSCO,Arista to Grab Market Share From Cisco: Davidson,http://finance.yahoo.com/r/b4e7a646-d696-341f-bd5d-f5ac8c26022a/arista-grab-market-share-cisco-davidson?partner=YahooSA&yptr=yahoo&.tsrc=rss
12,BBG000C3JBN9,CSCO:UW,2017-11-06 20:06:43 +0000,Consistently one of the more popular stocks people enter into their stock options watchlist at Stock Options Channel is Cisco Systems Inc Symbol CSCO So this week we highlight one interesting put contract and one interesting call contract from the November expiration for CSCO The,CSCO,Interesting November Stock Options for CSCO,http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/XEhMnE31xAY/interesting-november-stock-options-for-csco-cm872439
13,BBG000C3JBN9,CSCO:UW,2017-11-06 18:08:23 +0000,The technology sector is on fire given a deluge of upbeat earnings results and high hopes of the tax reform getting clearance In particular five technology stocks touted as FAAMG Facebook FB Amazon AMZN Apple AAPL Microsoft MSFT and Alphabet GOOGL led to skyrocketing,CSCO,7 Top-Ranked Tech ETFs on Unstoppable Rally,http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/SEkqW2sMsQ8/7-top-ranked-tech-etfs-on-unstoppable-rally-cm872317
14,BBG000C3JBN9,CSCO:UW,2017-11-06 17:05:58 +0000,Looking today at week over week shares outstanding changes among the universe of ETFs covered at ETF Channel one standout is the iShares Edge MSCI USA Value Factor ETF Symbol VLUE where we have detected an approximate 151 4 million dollar inflow that s a 5 8 increase week over week,CSCO,"Noteworthy ETF Inflows: VLUE, GM, CSCO, C",http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/qbXqGo4QIyY/noteworthy-etf-inflows-vlue-gm-csco-c-cm872177
15,BBG000C3JBN9,CSCO:UW,2017-11-06 16:13:47 +0000,The stock market s tech benchmark set a new record for all time highs in a calendar year While Apple Inc AAPL helped Nasdaq reach a record close other Silicon Valley tech stocks continue to hover near the mark The Cupertino based iPhone maker reported blowout earnings results while such,CSCO,Nasdaq Smashes Records! Sweep Up 5 Silicon Valley Tech Stocks,http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/rpORLO7_JLk/nasdaq-smashes-records-sweep-up-5-silicon-valley-tech-stocks-cm872081
16,BBG000C3JBN9,CSCO:UW,2017-11-06 15:12:48 +0000,Arista Networks Inc ANET reported non GAAP earnings of 1 62 per share in third quarter 2017 which comfortably surpassed the Zacks Consensus Estimate by 41 cents The figure surged 94 1 on a year over year basis Revenues of 437 6 million soared 50 8 from the year ago quarter The,CSCO,"Arista (ANET) Beats Q3 Earnings Estimates, Revenues Up Y/Y",http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/9gBDPZedVl4/arista-anet-beats-q3-earnings-estimates-revenues-up-yy-cm872012
17,BBG000C3JBN9,CSCO:UW,2017-11-04 08:33:39 +0000,Telos Capital Management Inc New Purchases VCIT COST NFLX SLG CIU RIO Added Positions IBB VEU IJR IVV MDT SRCL UNP IJH UPS QCOM Reduced Positions AAPL SFM JNJ MSFT CERN WM PYPL MMM TWX ENB Sold Out AGG TGT TM IVW MDLZ,CSCO,"Telos Capital Management, Inc. Buys Vanguard Intermediate-Term Corporate Bond ETF, Costco ...",http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/oi-_3iRcOYw/telos-capital-management-inc-buys-vanguard-intermediate-term-corporate-bond-etf-costco-cm871737
18,BBG000C3JBN9,CSCO:UW,2017-11-03 22:18:00 +0000,"Shares of networker Arista Networks (ANET) are up $19.49, or almost 11%, at $200.66, extending last night’s gains after the company yesterday afternoon easily beat Q3 expectations, and forecast this quarter's revenue higher as well.  Price targets are zooming today, into the $230 range, and the stock got at least one analyst raised his rating, D. A. Davidson’s Mark Kelleher, who raised it to Buy from Neutral, arguing that “visibility is growing” as to the ""pace of market share seizure” from Cisco Systems (CSCO).  “With new router products now in the market,” wrote Kelleher, ""and the move to large cloud data centers accelerating, we believe the company is poised for years of strong growth and market share gains at Cisco Systems’ expense."" Keller raised his price target to $224 from $180.",CSCO,"Arista Will Take Share For Years, Says Davidson; Needham Still Concerned",http://finance.yahoo.com/r/ccbe3348-c6bf-3eb8-a2a8-261b3a13e110/arista-will-take-share-for-years-says-davidson-needham-still-concerned-1509747174?mod=yahoobarrons&ru=yahoo&yptr=yahoo&.tsrc=rss
19,BBG000C3JBN9,CSCO:UW,2017-11-03 20:33:21 +0000,"Fabless semiconductor company Aquantia Corp. priced its IPO below its target range on Thursday, raising about $61.4 million.  Last year, more than 90 percent of the company’s sale revenue came from two customers:  Intel  Corp. and  Cisco Systems .  The company's revenue grew by more than 250 percent over the past three years to $86.7 million, while its losses have dropped from about $27.8 million in 2014 to about $445,000 last year,  according to its IPO filing.",CSCO,"Intel, Cisco supplier raises $61M in IPO that misses targets",http://finance.yahoo.com/r/7b0822c6-0b53-3c37-90a9-5b4b04117427/aquantia-ipo-raies-61m-misses-price-targets.html?ana=yahoo&yptr=yahoo&.tsrc=rss
20,BBG000C3JBN9,CSCO:UW,2017-11-03 18:27:57 +0000,"Just a few days ago, Capital One Financial Corp. (NYSE:COF) posted third-quarter numbers that were better than expected.  Namely, revenue of $6.99 billion was better than the projected $6.83 billion, and earnings of $2.14 per share topped estimates for only $2.15 per share of COF stock.  Neither is the fact that COF stock has been catapulted higher, leaving its moving average lines in the dust after a lackluster middle of the year.",CSCO,5 Blue-Chip Stocks to Buy for November,https://finance.yahoo.com/news/5-blue-chip-stocks-buy-182757016.html?.tsrc=rss
21,BBG000C3JBN9,CSCO:UW,2017-11-03 17:40:17 +0000,Skyworks Solutions Inc SWKS is set to release fourth quarter fiscal 2017 results on Nov 6 The company beat the Zacks Consensus Estimate in the trailing four quarters with an average positive surprise of 3 06 In the preceding quarter the company delivered a positive earnings surprise,CSCO,What's in the Offing for Skyworks (SWKS) in Q4 Earnings?,http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/iRCo5RMx6rQ/whats-in-the-offing-for-skyworks-swks-in-q4-earnings-cm871447
22,BBG000C3JBN9,CSCO:UW,2017-11-03 11:08:40 +0000,Minneapolis Portfolio Management Group LLC New Purchases STDY Added Positions BWA AGU TSCO NCR WSM CAT LVS FDX CP RIO Reduced Positions XYL Sold Out WAB New Purchases STDY New Purchases STDY Added Positions,CSCO,"Minneapolis Portfolio Management Group, LLC Buys BorgWarner Inc, Agrium Inc, Tractor Supply Co, ...",http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/ZnywzBu1NaQ/minneapolis-portfolio-management-group-llc-buys-borgwarner-inc-agrium-inc-tractor-supply-co-cm870993
23,BBG000C3JBN9,CSCO:UW,2017-11-02 22:58:51 +0000,Antsy investors sent shares in Arista Networks ANET down ahead of its earnings report on Thursday but the maker of computer networking gear responded with a third quarter earnings beat that pushed the stock higher after hours Arista said that adjusted third quarter,CSCO,Arista Networks Answers Pre-Earnings Sell-Off With Big Beat,http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/iQWReQKDh6Q/arista-networks-answers-pre-earnings-sell-off-with-big-beat-cm870830
24,BBG000C3JBN9,CSCO:UW,2017-11-02 21:35:29 +0000,Proposed changes in the GOP tax plan could affect homeowners in more expensive neighborhoods and car buyers interested in electric vehicles. Investors in tech companies could see higher dividends. Future ...,CSCO,"Homebuilders gloomy, asset managers relieved over tax plan",https://finance.yahoo.com/news/homebuilders-gloomy-asset-managers-relieved-203419655.html?.tsrc=rss
25,BBG000C3JBN9,CSCO:UW,2017-11-02 19:44:07 +0000,"Other than some of the biggest earnings reports, last week was particularly eventful in terms of deals and product launched involving Cisco (CSCO), Amazon (AMZN), Alphabet (GOOGL) and Facebook (FB).",CSCO,"Tech Roundup: CSCO Buys BroadSoft, AMZN Business Prime, GOOGL-CSCO Deal, FB Auto",https://finance.yahoo.com/news/tech-roundup-csco-buys-broadsoft-194407536.html?.tsrc=rss
26,BBG000C3JBN9,CSCO:UW,2017-11-02 19:30:01 +0000,"Anyone who has used modern meeting software knows it’s still fraught with challenges trying to get everyone into the meeting, futzing with the hardware or software and smoothly integrating external documents like PowerPoint presentations.  Cisco is trying to improve and simplify the meeting experience with voice commands, and today it introduced Cisco Spark Assistant, a voice controlled interface for Cisco Spark meeting hardware.  The artificial intelligence underlying the voice recognition technology is courtesy of MindMeld, a conversational AI company that Cisco purchased in May for $125 million.",CSCO,Cisco Spark Assistant bringing voice commands to meeting hardware,https://www.yahoo.com/tech/cisco-spark-assistant-bringing-voice-193001161.html?.tsrc=rss
27,BBG000C3JBN9,CSCO:UW,2017-11-02 19:30:00 +0000,"Cisco -- AI-powered voice assistants are changing the way we live. Hundreds of millions of people use these assistants regularly to check the weather, wake up on time, and find their way around town. Yet ...",CSCO,Cisco Announces World's First AI-Powered Voice Assistant for Meetings,https://finance.yahoo.com/news/cisco-announces-worlds-first-ai-193000096.html?.tsrc=rss
28,BBG000C3JBN9,CSCO:UW,2017-11-02 16:51:56 +0000,WealthTrust Axiom LLC New Purchases IGR IGR DWDP IDV INSI VPV VPV FTR VIAB CSQ Added Positions TGI IBM TISI NE USAS LYTS JPM EFOI TIP IRDM Reduced Positions GLW EXC STB UIS GE ISSC MNTX AA BA ARNC Sold Out EMR DD UHT,CSCO,"WealthTrust Axiom LLC Buys ING Clarion Global Real Estate Inc Fd, ING Clarion Global Real ...",http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/dxoEpqJOIRw/wealthtrust-axiom-llc-buys-ing-clarion-global-real-estate-inc-fd-ing-clarion-global-real-cm870572
29,BBG000C3JBN9,CSCO:UW,2017-11-02 15:18:50 +0000,"There is a shift to the cloud underway, making “cloud strategy” an important decision for companies to achieve cost optimization and increased competitiveness. This shift is not just changing the dynamics of IT spending for customers but also leaving a powerful impact on the revenue opportunities for technology and",CSCO,A Closer Look At The Google - Cisco Alliance,http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/gXa1W2ML1Uo/a-closer-look-at-the-google-cisco-alliance-cm870157
30,BBG000C3JBN9,CSCO:UW,2017-11-02 14:23:26 +0000,"VMware is buying Mountain View-based cloud networking startup VeloCloud, in a move that could escalate the company’s battle with Cisco Systems.  Palo Alto-based VMware, which is owned by Dell Technologies, told investors the acquisition won’t impact its 2018 guidance.  VMware shares declined slightly at the opening bell today on the news.",CSCO,VMWare snaps up Mountain View networking startup VeloCloud,http://finance.yahoo.com/r/af729d53-e274-3b62-bfdd-29bd14cb3af6/vmware-buys-velocloud-vmw-cisco-competitor.html?ana=yahoo&yptr=yahoo&.tsrc=rss
31,BBG000C3JBN9,CSCO:UW,2017-11-01 20:42:39 +0000,InvestorPlace Stock Market News Stock Advice amp Trading Tips When it comes to the lucrative cloud opportunity leaders include companies like Amazon com Inc NASDAQ AMZN and Microsoft Corporation NASDAQ MSFT But there is one,CSCO,Alphabet Inc (GOOGL) Stock Is Getting Some Cloud Magic,http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/DLbNUEyEhOY/alphabet-inc-googl-stock-is-getting-some-cloud-magic-cm869902
32,BBG000C3JBN9,CSCO:UW,2017-11-01 20:30:00 +0000,"Cisco has scheduled a conference call for Wednesday, November 15, 2017, at 1:30 PM ; 4:30 PM to announce its first quarter fiscal year 2018 financial results for the period ending Saturday, October 28, ...",CSCO,Cisco Schedules Conference Call for Q1 Fiscal Year 2018 Financial Results,https://finance.yahoo.com/news/cisco-schedules-conference-call-q1-203000558.html?.tsrc=rss
33,BBG000C3JBN9,CSCO:UW,2017-11-01 19:15:00 +0000,"Cisco Partner Summit -- Today, at Partner Summit 2017, Cisco announced it is evolving its channel programs to help partners capture new opportunities, refine software and services skills sets, and differentiate ...",CSCO,Cisco Evolves Channel Programs to Accelerate Transformation and Reward Partner Success,https://finance.yahoo.com/news/cisco-evolves-channel-programs-accelerate-191500359.html?.tsrc=rss
34,BBG000C3JBN9,CSCO:UW,2017-11-01 18:30:00 +0000,Cisco Partner Summit -- Cisco today announced it is teaming with ConnectWise to streamline and simplify the creation of managed IT services based on leading Cisco® cloud-managed technology solutions. Available ...,CSCO,Cisco and ConnectWise to Streamline the Creation of Managed IT Services for Cisco Partners,https://finance.yahoo.com/news/cisco-connectwise-streamline-creation-managed-183000628.html?.tsrc=rss
35,BBG000C3JBN9,CSCO:UW,2017-11-01 17:49:13 +0000,Blue chips led a mixed stock market Wednesday in midday trade as small caps faded after a strong start The small cap Russell 2000 rose 0 6 early and then reversed to a 0 6 loss ibd display video id 2469849 width 50 float left autostart true The Dow Jones industrial average held,CSCO,Blue-Chip Dow Leads Upside; Stock Market Awaits Fed Pick,http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/ZJHeqMucP6U/blue-chip-dow-leads-upside-stock-market-awaits-fed-pick-cm869700
36,BBG000C3JBN9,CSCO:UW,2017-11-01 16:54:00 +0000,The &quot;Halftime Report&quot; traders give their top picks to watch in the second half.,CSCO,"Micron, Cisco, Twitter, Expedia & L Brands",https://finance.yahoo.com/video/micron-cisco-twitter-expedia-l-165400484.html?.tsrc=rss
37,BBG000C3JBN9,CSCO:UW,2017-11-01 16:36:39 +0000,"When it comes to the lucrative cloud opportunity, leaders include companies like Amazon.com, Inc. (NASDAQ:AMZN) and Microsoft Corporation (NASDAQ:MSFT).  For the most part, GOOGL is known for its ubiquitous consumer apps, which generate mostly ad revenues.",CSCO,Alphabet Inc (GOOGL) Stock Is Getting Some Cloud Magic,https://finance.yahoo.com/news/alphabet-inc-googl-stock-getting-163639183.html?.tsrc=rss
38,BBG000C3JBN9,CSCO:UW,2017-11-01 15:07:56 +0000,"San Jose-based networking juggernaut Cisco Systems is trying to offload a TV technology business it bought in 2012 for $5 billion,  Bloomberg reports , citing unnamed sources.  The company’s acquisition of the U.K.-based NDS Group hasn’t aged well.  NDS specializes in a product called VideoGuard that sits inside cable TV boxes, blocking specific channels and pay-per-view events that the subscriber hasn’t paid for yet.",CSCO,Report: Cisco seeks to shed $5B TV tech acquisition it picked up in 2012,http://finance.yahoo.com/r/dbdec780-9fe9-3102-ab55-88caff9aafbc/cisco-wants-to-sell-nds-tv-unit-csco.html?ana=yahoo&yptr=yahoo&.tsrc=rss
39,BBG000C3JBN9,CSCO:UW,2017-11-01 14:48:00 +0000,"The eight “Dogs of the Dow” have an aggregate gain of 8.9% year-to-date, but Boeing leads the pack with a gain of 65.7% this year.",CSCO,The 8 'Dogs Of The Dow' Continue To Lag The Dow This Year,http://finance.yahoo.com/r/09ec94e5-40e6-354e-a8db-97aa373e9a88/the-8-dogs-of-the-dow-continue-to-lag-the-dow-this-year?utm_source=yahoo&utm_medium=partner&utm_campaign=yahootix&partner=yahootix&yptr=yahoo&.tsrc=rss
40,BBG000C3JBN9,CSCO:UW,2017-11-01 13:44:54 +0000,Stocks pounded out strong early gains Wednesday aided by data showing a much larger than expected increase in October hiring In addition Facebook FB climbed ahead of its after hours report and investors looked toward the Federal Reserve s policy announcement,CSCO,"Nasdaq Leads Early Rally As Facebook Rises, Make-Up Leader Soars",http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/LSL-lda-aNM/nasdaq-leads-early-rally-as-facebook-rises-make-up-leader-soars-cm869256
41,BBG000C3JBN9,CSCO:UW,2017-10-31 23:47:32 +0000,"Cisco Systems Inc. is seeking to sell a big part of its business related to pay-TV providers, the NDS Group unit that Cisco purchased for $5 billion just five years ago, according to a Tuesday afternoon ...",CSCO,Cisco reportedly shopping NDS Group video unit,http://finance.yahoo.com/r/473a82a0-256d-36e2-aed5-ad1c9bb265ed/Story.aspx?guid=13EDCE48-BA8B-4C09-8B9D-6780084594FD&siteid=yhoof2&yptr=yahoo&.tsrc=rss
42,BBG000C3JBN9,CSCO:UW,2017-10-31 23:44:54 +0000,InvestorPlace Stock Market News Stock Advice amp Trading Tips The technology sector is seeing strong growth today driven by developing areas such as Internet of Things cybersecurity artificial intelligence and data and analytics All of which feature plenty of 160 ripe stocks to,CSCO,5 Tech Stocks to Buy With Monster Yields,http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/43yDsch_zK4/5-tech-stocks-to-buy-with-monster-yields-cm869145
43,BBG000C3JBN9,CSCO:UW,2017-10-31 22:42:00 +0000,"Cisco Systems Inc. is seeking a buyer for its video-software unit, according to people familiar with the process, part of an effort to sharpen focus on the fast-changing network-infrastructure business....",CSCO,Cisco Is Said to Seek Buyer for Digital-TV Software Unit NDS,http://finance.yahoo.com/r/5ed510ba-6c2f-3b7d-bdfe-3ed15dfa819b/cisco-is-said-to-seek-buyer-for-digital-tv-software-unit-nds?utm_source=yahoo&utm_medium=bd&utm_campaign=headline&cmpId=yhoo.headline&yptr=yahoo&.tsrc=rss
44,BBG000C3JBN9,CSCO:UW,2017-10-31 22:27:00 +0000,Cisco Reportedly Seeks Buyer For Digital-TV Software Unit NDS,CSCO,Cisco Reportedly Seeks Buyer For Digital-TV Software Unit NDS,http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/q91iM3OrGQw/cisco-reportedly-seeks-buyer-for-digitaltv-software-unit-nds-20171031-01858
45,BBG000C3JBN9,CSCO:UW,2017-10-31 19:44:51 +0000,Berkshire Asset Management Llc New Purchases BHF RSP APA DWDP PAYX OKE NVS NVDA CPRT CLX Added Positions XOM NUE T GE JPM GIS V CB PPL QCOM Reduced Positions ADP SPY VO VB HON SCHF AMGN RDS B GOOGL NSC Sold Out GPC KSS,CSCO,"Berkshire Asset Management Llc Buys Exxon Mobil Corp, Nucor Corp, Brighthouse Financial Inc, ...",http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/A7PkvSjMG4I/berkshire-asset-management-llc-buys-exxon-mobil-corp-nucor-corp-brighthouse-financial-inc-cm869017
46,BBG000C3JBN9,CSCO:UW,2017-10-31 16:50:04 +0000,Cisco NASDAQ CSCO recently announced that 160 it will acquire BroadSoft NASDAQ BSFT a cloud based PBX private branch exchange unified communications team collaboration and contact center services provider for 1 9 billion BroadSoft initially put itself up for,CSCO,Why Cisco Systems Spent $1.9 Billion on BroadSoft,http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/2SjD7LENm5U/why-cisco-systems-spent-19-billion-on-broadsoft-cm868737
47,BBG000C3JBN9,CSCO:UW,2017-10-31 16:00:58 +0000,With new conferencing gear.,CSCO,Google Hangouts Makes Another Push Into Corporate Video Conferencing,https://finance.yahoo.com/news/google-hangouts-makes-another-push-160058167.html?.tsrc=rss
48,BBG000C3JBN9,CSCO:UW,2017-10-31 15:00:00 +0000,Cisco expands its collaboration ecosystem again with another big buy.,CSCO,Why Cisco Systems Spent $1.9 Billion on BroadSoft,https://finance.yahoo.com/news/why-cisco-systems-spent-1-150000458.html?.tsrc=rss
49,BBG000C3JBN9,CSCO:UW,2017-10-30 22:13:00 +0000,Stocks slumped in late afternoon trading Monday but the declines among the major indexes remain mild Apple AAPL bucked the drop with a 2 2 lift to 166 72 and new all time highs ibd display video id 2462413 width 50 float left autostart true Apple has now gained 41,CSCO,"Stocks Down, But Apple Thrives; Will GE Exit The Dow Industrials?",http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/x8XDzXLBLmI/stocks-down-but-apple-thrives-will-ge-exit-the-dow-industrials-cm868156
50,BBG000C3JBN9,CSCO:UW,2017-10-30 21:30:53 +0000,"Stocks slumped Monday afternoon, but Apple hit a new all-time high. Could ailing General Electric get kicked out of the Dow Jones industrial average?",CSCO,"Stocks Down, But Apple Thrives; Will GE Exit The Dow Industrials?",http://finance.yahoo.com/r/53493265-a8e4-3f9b-a6aa-06f4acbeaa63/stocks-down-but-apple-thrives-will-ge-exit-the-dow-industrials?src=A00220&yptr=yahoo&.tsrc=rss
51,BBG000C3JBN9,CSCO:UW,2017-10-30 17:44:51 +0000,"Stock indexes stopped sliding in afternoon trading Monday but remained lower, as political uncertainties appeared to roil investors.",CSCO,"Stocks Lower As Market Mulls Tax Cut, Sprint News",http://finance.yahoo.com/r/9184736e-d2d1-32e8-aace-7851d5632bdc/stocks-lower-as-market-mulls-tax-cut-sprint-news?src=A00220&yptr=yahoo&.tsrc=rss
52,BBG000C3JBN9,CSCO:UW,2017-10-30 17:12:40 +0000,The latest tally of analyst opinions from the major brokerage houses shows that among the 30 stocks making up the Dow Jones Industrial Average Cisco Systems CSCO is the 5 analyst pick Cisco Systems also comes in above the median of analyst picks among the broader S amp P 500,CSCO,Dow Analyst Moves: CSCO,http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/fWEfMZIQBGc/dow-analyst-moves-csco-cm867987
53,BBG000C3JBN9,CSCO:UW,2017-10-30 16:15:25 +0000,Looking today at week over week shares outstanding changes among the universe of ETFs covered at ETF Channel one standout is the Vanguard Information Technology ETF Symbol VGT where we have detected an approximate 177 6 million dollar inflow that s a 1 1 increase week over week,CSCO,"VGT, INTC, CSCO, ACN: ETF Inflow Alert",http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/SaAzD0rqCaQ/vgt-intc-csco-acn-etf-inflow-alert-cm867921
54,BBG000C3JBN9,CSCO:UW,2017-10-29 17:23:42 +0000,"If you ask Sean Udall, Cisco Systems, Inc. (NASDAQ: CSCO )’s acquisition of BroadSoft Inc (NASDAQ: BSFT ) was a long time coming — both for the pairing and for the markets. “Probably the most surprising ...",CSCO,Strategist Breaks Down A Stagnant Tech M&A Scene,https://finance.yahoo.com/news/strategist-breaks-down-stagnant-tech-172342501.html?.tsrc=rss
55,BBG000C3JBN9,CSCO:UW,2017-10-27 17:09:44 +0000,Continuing with its upbeat performance for the fifth straight quarter Fortinet Inc FTNT yesterday reported better than expected results for third quarter 2017 wherein revenues and earnings came ahead of the company s expectations and also surpassed the respective Zacks Consensus,CSCO,"Fortinet (FTNT) Q3 Earnings Beat, Revenue Growth Rate Dismal",http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/oG3ObaTGURA/fortinet-ftnt-q3-earnings-beat-revenue-growth-rate-dismal-cm867011
56,BBG000C3JBN9,CSCO:UW,2017-10-27 15:09:17 +0000,The technology sector in the United States performed exceptionally well in the third quarter A rally in tech shares saw the tech laden Nasdaq breach its 50th record close of this year on the last trading day of the quarter 160 Further increased investment in technological R amp D has,CSCO,5 Best Performing Technology Mutual Funds of Q3 2017,http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/QvErGhpabKY/5-best-performing-technology-mutual-funds-of-q3-2017-cm866762
57,BBG000C3JBN9,CSCO:UW,2017-10-27 11:34:02 +0000,"Transparency Market Research noted that the global digital health market could be worth $536.6 billion by 2025, up from $196.3 billion in 2017.",CSCO,Why Nokia Is Hiring for R&D in France,http://finance.yahoo.com/r/9159da3c-80ca-3554-968d-0ee7605a0e1f/why-nokia-is-hiring-for-rd-in-france?utm_source=yahoo&utm_medium=feed&yptr=yahoo&.tsrc=rss
58,BBG000C3JBN9,CSCO:UW,2017-10-27 00:09:16 +0000,Adbrain raised nearly $19 million from investors including Octopus Ventures and Cisco Systems’ corporate venture arm.,CSCO,[$$] Trade Desk Acquires Assets of Adbrain,http://finance.yahoo.com/r/def95114-5b9b-3004-a761-655e381b4a28/trade-desk-acquires-assets-of-adbrain-ltd-1509060775?mod=yahoo_hs&yptr=yahoo&.tsrc=rss
