,figi,figi_ticker,publication_date,summary,ticker,title,url
30,BBG000BQLTW7,ORCL:US,2017-06-16 04:08:59 +0000,"As the America’s Cup gets underway off Bermuda this weekend, the primary story line centers around an unusual question for sailing: Can the Kiwis pedal their way to victory?",ORCL,A Surprise Key to America’s Cup: Bikes,http://finance.yahoo.com/r/0b8ac798-4490-380b-b527-f8d51253d421/a-surprise-key-to-americas-cup-bikes-1497558715?ru=yahoo?mod=yahoo_itp&yptr=yahoo&.tsrc=rss
31,BBG000BQLTW7,ORCL:US,2017-06-16 01:05:35 +0000,"SAN FRANCISCO/NEW YORK (Reuters) - As the ultimate corporate insiders, board members are presented with plenty of opportunities to cash in on their sector knowledge and connections.  The case of Ray Bingham, until recently Oracle Corp’s (ORCL.N) second-highest paid board member and executive chairman at U.S. chip maker Cypress Semiconductor Corp (CY.O), shows how taking advantage of those breaks can backfire.  In November, the fund agreed to buy Lattice Semiconductor Corp (LSCC.O), another U.S. chip manufacturer, for $1.3 billion – a potentially lucrative coup for Bingham.",ORCL,Former Oracle board member dogged by links to China-backed chip deal,https://finance.yahoo.com/news/former-oracle-board-member-dogged-010535220.html?.tsrc=rss
32,BBG000BQLTW7,ORCL:US,2017-06-16 01:05:35 +0000,China-backed Canyon Bridge Capital Partners LLC disclosed on Monday it had refiled its proposed $1.3 billion acquisition of Lattice Semiconductor Corp with the Committee on Foreign Investment in the United ...,ORCL,Timeline: Canyon Bridge's bid for Lattice Semiconductor,https://finance.yahoo.com/news/timeline-canyon-bridges-bid-lattice-010535040.html?.tsrc=rss
33,BBG000BQLTW7,ORCL:US,2017-06-15 21:50:49 +0000,Gartner&apos;s closely-watched annual cloud rankings are out.,ORCL,"Amazon Still Leads Cloud Rankings, But Competition Is Coming On Strong",https://finance.yahoo.com/news/amazon-still-leads-cloud-rankings-215049979.html?.tsrc=rss
34,BBG000BQLTW7,ORCL:US,2017-06-15 21:06:30 +0000,At Zacks we understand that with high risk comes high reward and vice versa Many investors attempt to invest in industries that provide large growth potential while avoiding major risk with their capital However finding safe investments that present legitimate expansion opportunities can,ORCL,5 Dependable Tech Stocks in a Volatile Industry,http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/zvEQSqNDqiQ/5-dependable-tech-stocks-in-a-volatile-industry-cm804061
35,BBG000BQLTW7,ORCL:US,2017-06-15 19:32:07 +0000,"In the midst of an industry-wide selloff, check out these five dependable technology stocks you should buy now.",ORCL,5 Dependable Tech Stocks in a Volatile Industry,https://finance.yahoo.com/news/5-dependable-tech-stocks-volatile-193207584.html?.tsrc=rss
36,BBG000BQLTW7,ORCL:US,2017-06-15 19:06:44 +0000,Thursday June 15 2017 Today s Research Daily features new research reports on 16 major stocks including Verizon VZ Alibaba BABA and Wells Fargo WFC These research reports have been hand picked from the roughly 70 reports published by our analyst team today You can see,ORCL,"Top Research Reports for Verizon, Alibaba & Wells Fargo",http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/uXA9iiDSrR8/top-research-reports-for-verizon-alibaba-wells-fargo-cm804043
37,BBG000BQLTW7,ORCL:US,2017-06-15 18:53:02 +0000,"Categories:  ETFs Yahoo FinanceClick here to see latest analysis ETFs with exposure to Oracle Corp. Here are 5 ETFs with the largest exposure to ORCL-US. Comparing the performance and risk of Oracle Corp. with the ETFs that have exposure to it gives us some ETF choices that could give us similar returns with lower volatility. Ticker Fund Name ... Read more
<b>(Read more...)</b>",ORCL,"ETFs with exposure to Oracle Corp. : June 15, 2017",http://finance.yahoo.com/r/d69f5d26-e92e-32ff-968b-58f9d55742ac/etfs-with-exposure-to-oracle-corp-june-15-2017?yptr=yahoo&.tsrc=rss
38,BBG000BQLTW7,ORCL:US,2017-06-15 16:45:04 +0000,"Top Research Reports for Verizon, Alibaba & Wells Fargo",ORCL,"Top Research Reports for Verizon, Alibaba & Wells Fargo",https://finance.yahoo.com/news/top-research-reports-verizon-alibaba-164504734.html?.tsrc=rss
39,BBG000BQLTW7,ORCL:US,2017-06-15 13:00:49 +0000,How Fortune 500 companies get that entrepreneur magic.,ORCL,5 Corporate Skunkworks You Should Know About,https://finance.yahoo.com/news/5-corporate-skunkworks-know-130049345.html?.tsrc=rss
